,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44520,36,self-employed,single,tertiary,no,353,no,no,cellular,11,8,361,2,181,2,success,yes
44521,42,management,married,tertiary,no,27696,no,no,cellular,11,8,370,1,91,7,success,yes
44522,58,management,married,secondary,no,2155,no,yes,cellular,11,8,248,2,182,7,success,yes
44523,30,admin.,married,secondary,no,590,no,no,cellular,11,8,443,3,-1,0,unknown,no
44524,35,admin.,married,secondary,no,2374,yes,no,cellular,11,8,765,2,183,5,success,yes
44525,35,technician,single,secondary,no,920,yes,no,cellular,11,8,159,2,286,6,failure,no
44526,35,technician,married,tertiary,no,7050,no,no,cellular,11,8,222,3,182,4,success,yes
44527,43,blue-collar,married,secondary,no,413,yes,no,cellular,12,8,235,2,182,4,success,yes
44528,34,technician,single,secondary,no,1313,no,no,cellular,12,8,176,1,21,6,failure,no
44529,77,retired,married,primary,no,2590,no,no,telephone,12,8,345,1,178,20,failure,yes
44530,34,blue-collar,married,secondary,no,320,yes,no,cellular,12,8,352,1,828,2,failure,yes
44531,35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,8,323,1,182,4,success,yes
44532,39,blue-collar,married,secondary,no,1382,yes,no,cellular,12,8,357,1,182,2,success,yes
44533,32,student,single,unknown,no,376,no,no,cellular,12,8,192,1,91,5,failure,no
44534,75,retired,married,secondary,no,291,no,no,cellular,12,8,350,1,182,2,success,yes
44535,29,management,single,tertiary,no,266,no,no,cellular,12,8,176,1,185,1,failure,no
44536,35,self-employed,married,tertiary,no,2427,no,no,cellular,12,8,175,3,31,10,success,yes
44537,41,admin.,married,secondary,no,2498,no,no,cellular,12,8,411,1,-1,0,unknown,yes
44538,25,student,single,unknown,no,1003,no,no,cellular,12,8,361,1,-1,0,unknown,yes
44539,51,blue-collar,married,secondary,no,2007,yes,no,cellular,12,8,1226,3,-1,0,unknown,yes
44540,48,unemployed,married,secondary,no,926,no,no,cellular,12,8,504,2,178,10,success,yes
44541,28,management,single,tertiary,no,-62,no,no,unknown,12,8,17,1,-1,0,unknown,no
44542,26,unemployed,single,secondary,no,632,no,no,cellular,12,8,312,3,181,1,success,yes
44543,27,self-employed,single,tertiary,no,4574,no,no,cellular,12,8,187,2,-1,0,unknown,no
44544,55,unknown,married,secondary,no,2206,no,no,cellular,12,8,265,1,91,5,success,yes
44545,27,student,single,unknown,no,598,no,no,cellular,12,8,126,1,524,1,failure,no
44546,44,technician,divorced,secondary,no,314,yes,no,unknown,12,8,18,1,651,1,success,no
44547,44,management,married,tertiary,no,1791,no,no,telephone,12,8,201,1,182,2,success,yes
44549,49,services,married,primary,no,1830,yes,no,cellular,13,8,261,1,179,1,success,yes
44550,29,self-employed,single,tertiary,no,814,no,no,unknown,13,8,461,1,-1,0,unknown,yes
44551,67,housemaid,divorced,secondary,no,5275,no,no,cellular,13,8,222,4,-1,0,unknown,yes
44552,42,admin.,divorced,secondary,no,2129,no,no,cellular,13,8,633,1,182,2,other,yes
44553,48,technician,single,secondary,no,434,no,no,cellular,13,8,183,1,-1,0,unknown,no
44554,50,technician,divorced,secondary,no,0,yes,no,cellular,13,8,120,2,91,6,failure,no
44555,58,admin.,married,secondary,no,169,no,no,cellular,13,8,880,1,92,8,success,yes
44557,45,management,married,tertiary,no,226,yes,no,cellular,13,8,177,6,179,10,success,yes
44558,30,technician,single,secondary,no,0,no,no,cellular,13,8,173,4,562,1,failure,no
44559,30,services,single,secondary,no,63,no,no,unknown,13,8,75,1,-1,0,unknown,no
44560,37,technician,married,tertiary,no,341,no,no,cellular,13,8,287,3,182,3,success,yes
44562,28,admin.,single,secondary,no,1408,no,no,cellular,13,8,166,1,78,2,failure,no
44563,24,student,single,secondary,no,1719,no,no,cellular,13,8,161,4,-1,0,unknown,no
44564,34,management,single,secondary,no,524,no,no,unknown,13,8,9,1,-1,0,unknown,no
44565,61,retired,married,secondary,no,523,no,no,cellular,13,8,211,3,183,4,success,yes
44566,34,services,married,secondary,no,-52,no,no,unknown,13,8,12,1,-1,0,unknown,no
44567,60,technician,divorced,secondary,no,367,no,no,cellular,16,8,318,2,-1,0,unknown,yes
44568,39,admin.,married,secondary,no,47,yes,no,cellular,16,8,143,2,371,6,failure,no
44569,30,admin.,single,secondary,no,125,yes,no,cellular,16,8,140,3,116,1,other,no
44570,60,services,married,tertiary,no,4256,yes,no,cellular,16,8,239,3,761,1,other,yes
44571,29,technician,single,secondary,no,113,no,no,cellular,16,8,159,2,185,6,success,no
44572,33,technician,married,secondary,no,484,yes,no,cellular,16,8,205,3,182,9,success,yes
44573,25,services,single,secondary,no,199,no,no,cellular,16,8,111,2,95,3,other,no
44574,29,management,single,tertiary,no,1673,no,no,cellular,16,8,200,2,159,3,other,no
44576,24,student,single,tertiary,no,1592,no,no,cellular,16,8,98,3,111,5,other,no
44577,27,admin.,single,secondary,no,416,no,no,unknown,17,8,8,1,-1,0,unknown,no
44578,36,entrepreneur,married,secondary,no,-280,no,no,unknown,17,8,6,1,-1,0,unknown,no
44579,53,admin.,married,secondary,no,1252,no,no,cellular,17,8,128,4,-1,0,unknown,no
44580,65,retired,married,primary,no,1760,no,no,cellular,18,8,855,4,-1,0,unknown,yes
44581,37,management,single,tertiary,no,688,no,no,cellular,18,8,95,3,174,5,failure,no
44582,61,retired,married,tertiary,no,5267,no,no,cellular,18,8,212,7,188,3,success,no
44583,24,student,single,secondary,no,431,no,no,cellular,19,8,418,11,185,5,success,yes
44584,32,student,single,secondary,no,14,no,no,cellular,19,8,144,3,136,1,other,no
44585,61,blue-collar,married,secondary,no,681,yes,no,telephone,19,8,173,6,492,2,failure,no
44587,30,admin.,single,secondary,no,28,no,no,unknown,20,8,107,1,-1,0,unknown,no
44588,23,admin.,single,secondary,no,366,no,no,unknown,20,8,22,1,-1,0,unknown,no
44589,21,student,single,secondary,no,681,no,no,unknown,20,8,6,1,-1,0,unknown,no
44590,22,services,single,unknown,no,739,no,no,unknown,20,8,4,1,-1,0,unknown,no
44591,26,student,single,secondary,no,963,no,no,unknown,21,8,11,1,304,1,other,no
44592,48,admin.,divorced,secondary,no,1033,no,yes,unknown,22,8,11,1,-1,0,unknown,no
44593,40,management,single,tertiary,no,15,no,yes,unknown,22,8,4,1,-1,0,unknown,no
44595,21,student,single,primary,no,281,no,no,unknown,24,8,11,1,-1,0,unknown,no
44596,28,services,single,secondary,no,2685,no,yes,unknown,24,8,5,1,-1,0,unknown,no
44597,29,student,single,secondary,no,1124,no,no,unknown,24,8,26,1,-1,0,unknown,no
44599,35,admin.,married,secondary,no,2374,yes,no,unknown,25,8,5,1,14,7,success,no
44600,38,blue-collar,single,primary,no,490,yes,yes,unknown,25,8,17,1,-1,0,unknown,no
44601,23,student,single,secondary,no,43,no,no,unknown,27,8,4,1,-1,0,unknown,no
44602,45,services,single,secondary,no,955,no,no,unknown,27,8,3785,1,-1,0,unknown,no
44605,23,management,single,tertiary,no,377,no,no,unknown,28,8,7,1,-1,0,unknown,no
44606,27,student,single,primary,yes,25,no,no,unknown,28,8,8,1,-1,0,unknown,no
44607,34,entrepreneur,married,secondary,no,4659,yes,no,unknown,30,8,28,1,-1,0,unknown,no
44608,57,retired,married,tertiary,no,1269,no,no,cellular,31,8,1120,1,-1,0,unknown,yes
44609,36,management,married,tertiary,no,5367,no,no,cellular,31,8,324,1,455,2,failure,no
44610,63,admin.,married,secondary,no,0,yes,no,cellular,31,8,253,5,-1,0,unknown,yes
44611,55,unemployed,married,primary,no,1212,no,no,cellular,31,8,241,1,92,1,failure,no
44612,36,admin.,single,tertiary,no,364,no,yes,cellular,31,8,185,1,123,1,failure,yes
44613,61,housemaid,married,primary,no,211,no,no,cellular,31,8,443,2,186,3,failure,yes
44614,52,self-employed,married,tertiary,no,4012,no,no,cellular,31,8,634,3,92,5,other,yes
44615,34,admin.,single,tertiary,no,625,no,yes,unknown,31,8,34,1,-1,0,unknown,yes
44616,62,unemployed,married,primary,no,532,no,no,cellular,31,8,298,2,300,1,other,no
44618,60,management,married,tertiary,no,474,no,no,cellular,31,8,415,5,186,3,other,yes
44620,69,technician,married,secondary,no,2661,no,no,cellular,1,9,925,1,187,3,other,no
44621,36,management,single,tertiary,no,671,yes,no,cellular,1,9,161,1,457,2,failure,no
44622,60,management,married,tertiary,no,315,no,no,cellular,1,9,840,1,183,3,success,yes
44623,32,admin.,married,secondary,no,200,no,no,cellular,1,9,729,1,29,3,failure,yes
44625,34,management,married,tertiary,no,1388,yes,no,cellular,1,9,222,1,93,4,failure,no
44626,31,services,single,secondary,no,-205,no,no,cellular,1,9,481,1,579,1,failure,yes
44627,33,admin.,married,secondary,no,394,yes,no,telephone,1,9,104,3,-1,0,unknown,no
44628,38,management,single,tertiary,no,1704,no,no,cellular,1,9,222,1,-1,0,unknown,no
44629,28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,9,199,1,92,14,success,yes
44632,22,student,single,secondary,no,552,no,no,cellular,1,9,327,1,-1,0,unknown,yes
44633,65,retired,divorced,primary,no,1840,no,no,cellular,1,9,191,2,92,7,failure,no
44634,77,retired,married,primary,no,1492,no,no,telephone,1,9,663,1,208,2,other,no
44635,37,management,married,tertiary,no,1113,no,no,cellular,1,9,265,2,183,2,success,yes
44636,45,services,divorced,primary,no,523,no,no,telephone,1,9,380,4,371,4,other,no
44637,45,technician,married,secondary,no,814,no,no,cellular,1,9,691,2,-1,0,unknown,no
44638,65,technician,married,secondary,no,2303,no,no,cellular,1,9,95,2,-1,0,unknown,no
44641,35,management,single,tertiary,no,992,no,yes,cellular,1,9,238,1,-1,0,unknown,yes
44642,33,admin.,single,tertiary,no,272,yes,no,cellular,1,9,293,2,92,3,success,yes
44643,75,retired,married,primary,no,1413,no,no,cellular,1,9,532,2,188,2,success,yes
44644,18,student,single,unknown,no,438,no,no,cellular,1,9,425,1,-1,0,unknown,no
44645,59,management,married,tertiary,no,4606,no,no,telephone,1,9,194,2,189,2,failure,no
44646,22,services,single,secondary,no,361,no,no,telephone,1,9,232,1,86,6,failure,no
44647,30,self-employed,married,tertiary,no,805,yes,no,unknown,1,9,20,1,478,2,other,no
44648,28,services,married,secondary,no,4,yes,no,unknown,2,9,10,1,-1,0,unknown,no
44649,27,admin.,single,secondary,no,321,no,yes,unknown,2,9,4,1,-1,0,unknown,no
44650,32,student,single,secondary,no,5836,no,no,cellular,2,9,281,2,493,2,failure,no
44651,48,unknown,single,unknown,no,1819,no,no,cellular,2,9,1440,1,458,1,failure,yes
44652,33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,9,291,3,-1,0,unknown,yes
44653,53,blue-collar,married,secondary,no,1797,yes,no,cellular,2,9,128,3,94,5,other,no
44654,27,technician,single,tertiary,no,1075,no,no,cellular,2,9,529,2,184,1,success,yes
44655,62,management,married,secondary,no,1128,no,no,cellular,2,9,236,1,290,3,other,yes
44656,63,unknown,married,secondary,no,367,no,no,telephone,2,9,173,1,182,7,failure,no
44657,38,management,married,tertiary,no,630,no,no,cellular,2,9,362,1,388,3,other,yes
44658,31,management,single,tertiary,no,1675,no,no,cellular,2,9,114,2,363,1,failure,no
44659,35,technician,married,secondary,no,294,yes,no,cellular,2,9,97,6,79,11,failure,no
44660,37,admin.,single,tertiary,no,635,no,no,cellular,2,9,238,1,464,2,failure,no
44661,21,student,single,secondary,no,357,no,no,cellular,2,9,115,3,-1,0,unknown,no
44663,25,student,single,secondary,no,2975,no,no,cellular,2,9,799,2,-1,0,unknown,yes
44664,41,unemployed,single,tertiary,no,7968,no,no,cellular,2,9,404,1,184,4,success,yes
44665,25,student,single,secondary,no,154,no,no,cellular,2,9,382,1,183,3,success,yes
44667,48,management,married,tertiary,no,1204,no,no,cellular,3,9,116,2,760,1,other,no
44668,32,services,single,tertiary,no,620,no,no,cellular,3,9,110,6,95,5,other,no
44669,88,retired,married,primary,no,648,no,no,telephone,3,9,318,1,-1,0,unknown,no
44670,27,student,single,tertiary,no,5169,yes,no,cellular,3,9,431,1,466,3,success,yes
44671,32,management,married,tertiary,no,6138,no,no,cellular,3,9,251,3,36,11,success,no
44672,40,technician,married,tertiary,no,2627,yes,no,cellular,3,9,240,3,-1,0,unknown,no
44673,49,admin.,single,tertiary,no,228,yes,no,cellular,3,9,252,2,93,2,success,yes
44674,39,services,single,secondary,no,91,no,no,cellular,3,9,213,1,185,1,success,yes
44675,35,admin.,married,secondary,no,1204,no,no,cellular,3,9,789,2,-1,0,unknown,no
44676,57,retired,married,primary,no,1947,no,no,cellular,3,9,126,1,185,7,success,no
44678,60,admin.,married,secondary,no,12980,no,no,cellular,3,9,177,2,182,1,success,no
44679,43,technician,married,secondary,no,4945,yes,no,cellular,3,9,219,3,185,2,success,yes
44680,27,self-employed,single,tertiary,no,560,no,no,telephone,3,9,543,9,465,2,failure,no
44681,55,unknown,married,primary,no,159,no,no,unknown,4,9,15,1,-1,0,unknown,no
44682,41,housemaid,married,primary,no,379,no,yes,unknown,4,9,9,1,-1,0,unknown,no
44683,32,technician,single,secondary,no,260,yes,no,unknown,5,9,13,1,656,7,other,no
44684,22,student,single,secondary,no,249,no,no,unknown,5,9,11,1,-1,0,unknown,no
44685,51,technician,married,secondary,no,980,no,no,cellular,6,9,114,2,-1,0,unknown,no
44686,38,management,single,tertiary,no,1027,yes,no,cellular,6,9,387,2,188,3,success,no
44688,83,housemaid,married,primary,no,2140,no,no,cellular,6,9,109,3,276,8,other,no
44689,48,management,married,tertiary,no,0,yes,no,cellular,6,9,194,2,125,6,failure,yes
44690,29,unemployed,single,unknown,no,1584,no,no,cellular,6,9,245,1,-1,0,unknown,yes
44691,32,entrepreneur,married,secondary,no,390,no,no,cellular,6,9,440,1,280,1,failure,yes
44692,43,admin.,single,secondary,no,1707,yes,no,cellular,6,9,369,3,504,5,other,yes
44693,39,admin.,married,secondary,no,179,no,no,unknown,6,9,36,1,-1,0,unknown,no
44694,65,admin.,married,secondary,no,952,no,no,cellular,6,9,255,1,96,1,success,yes
44695,72,retired,married,secondary,no,1978,no,no,cellular,6,9,312,1,-1,0,unknown,yes
44696,61,admin.,divorced,secondary,no,4519,no,no,cellular,6,9,145,1,391,11,other,no
44697,33,blue-collar,single,secondary,no,329,no,no,cellular,6,9,224,1,145,2,other,yes
44698,34,technician,married,secondary,no,384,yes,no,cellular,6,9,127,2,831,1,other,no
44699,33,technician,married,tertiary,no,1126,yes,no,unknown,6,9,11,1,490,5,other,no
44700,34,admin.,married,tertiary,no,1636,yes,yes,cellular,6,9,136,1,521,2,failure,no
44701,84,retired,divorced,primary,no,1680,no,no,telephone,6,9,113,5,97,3,other,no
44702,26,technician,single,secondary,no,1105,yes,no,cellular,6,9,415,1,297,3,other,yes
44704,52,management,married,tertiary,no,2635,no,no,cellular,6,9,313,1,108,8,success,no
44705,38,entrepreneur,married,tertiary,no,1649,no,yes,cellular,6,9,218,2,432,3,success,no
44706,33,admin.,married,secondary,no,616,no,no,unknown,6,9,35,1,-1,0,unknown,no
44707,33,admin.,married,secondary,no,616,no,no,cellular,6,9,250,3,-1,0,unknown,yes
44708,32,technician,single,secondary,no,1089,no,no,cellular,6,9,125,2,-1,0,unknown,no
44709,38,management,married,tertiary,no,14352,no,no,unknown,6,9,8,1,-1,0,unknown,no
44710,26,admin.,single,tertiary,no,760,yes,no,cellular,6,9,164,2,186,7,success,no
44711,53,admin.,married,secondary,no,0,no,no,telephone,6,9,353,1,655,5,failure,no
44712,34,unemployed,single,unknown,no,517,no,no,cellular,6,9,791,3,-1,0,unknown,no
44713,27,management,single,tertiary,no,592,no,no,cellular,7,9,667,1,221,3,failure,no
44714,45,unknown,married,tertiary,no,406,no,no,cellular,7,9,314,1,-1,0,unknown,yes
44715,27,services,single,secondary,no,44,no,no,unknown,7,9,11,1,-1,0,unknown,no
44716,65,retired,married,secondary,no,1220,no,no,cellular,7,9,127,1,186,2,failure,no
44718,31,technician,married,tertiary,no,3192,yes,no,cellular,7,9,179,1,186,2,failure,no
44719,28,management,single,tertiary,no,890,yes,no,cellular,7,9,201,1,-1,0,unknown,yes
44720,36,admin.,married,secondary,no,194,yes,yes,cellular,7,9,120,3,-1,0,unknown,no
44721,26,unemployed,single,secondary,no,4,no,no,unknown,7,9,8,1,-1,0,unknown,no
44722,43,management,divorced,tertiary,no,2251,no,no,cellular,7,9,332,5,-1,0,unknown,no
44723,61,retired,married,primary,no,56,no,no,cellular,7,9,288,3,-1,0,unknown,yes
44725,51,management,single,tertiary,no,151,yes,no,cellular,8,9,638,1,427,3,success,yes
44726,38,admin.,married,secondary,no,0,yes,no,cellular,8,9,210,1,92,3,success,yes
44728,46,admin.,married,secondary,no,0,yes,no,cellular,8,9,149,2,187,1,failure,no
44729,34,management,divorced,tertiary,no,2240,no,no,cellular,8,9,220,2,184,3,success,yes
44730,52,management,married,tertiary,no,994,no,no,cellular,8,9,127,1,370,4,failure,no
44732,23,student,single,tertiary,no,508,no,no,cellular,8,9,210,1,92,1,failure,no
44734,77,retired,married,primary,no,1385,no,no,telephone,8,9,160,4,-1,0,unknown,no
44735,36,management,married,tertiary,no,2161,no,no,cellular,8,9,708,2,183,5,success,yes
44736,37,blue-collar,single,secondary,no,292,no,no,unknown,8,9,9,1,-1,0,unknown,no
44737,46,student,single,unknown,no,1527,no,no,cellular,8,9,358,3,184,1,success,yes
44738,80,retired,married,secondary,no,8304,no,no,telephone,8,9,606,3,91,13,success,yes
44739,37,management,single,tertiary,no,698,no,no,cellular,8,9,1081,2,-1,0,unknown,yes
44740,25,student,single,tertiary,no,20,no,no,cellular,8,9,127,2,-1,0,unknown,no
44741,33,blue-collar,married,secondary,no,983,no,no,unknown,8,9,9,1,-1,0,unknown,no
44742,64,unknown,married,unknown,no,2799,no,no,telephone,9,9,378,4,-1,0,unknown,no
44743,45,management,married,tertiary,no,623,no,no,cellular,9,9,405,3,-1,0,unknown,no
44744,39,management,married,tertiary,no,494,no,no,cellular,9,9,216,1,183,5,success,yes
44745,62,retired,married,secondary,no,2801,yes,yes,cellular,9,9,261,1,183,1,success,yes
44746,84,retired,married,tertiary,no,4761,no,no,telephone,9,9,1405,1,92,3,failure,yes
44747,24,student,single,tertiary,no,834,no,no,cellular,9,9,679,1,-1,0,unknown,yes
44748,37,unemployed,married,secondary,no,1978,no,no,cellular,9,9,404,1,182,1,success,yes
44749,24,student,single,secondary,no,139,no,no,cellular,9,9,430,4,-1,0,unknown,yes
44750,28,management,married,tertiary,no,12,yes,no,cellular,9,9,202,1,-1,0,unknown,yes
44751,31,management,married,tertiary,no,877,no,no,cellular,9,9,209,1,92,8,success,yes
44752,75,retired,divorced,primary,no,1926,no,no,cellular,9,9,761,1,93,5,other,no
44753,40,management,married,tertiary,no,4675,no,no,cellular,9,9,263,1,-1,0,unknown,no
44754,33,unemployed,single,secondary,no,2066,no,yes,cellular,9,9,305,1,749,2,failure,yes
44755,33,admin.,single,secondary,no,555,yes,no,cellular,9,9,204,1,365,1,success,yes
44756,64,retired,married,primary,no,48,no,no,cellular,9,9,167,3,92,1,success,yes
44757,48,technician,married,primary,no,235,no,no,cellular,9,9,386,2,191,3,success,yes
44758,28,admin.,married,secondary,no,1595,no,no,unknown,9,9,1,1,254,4,success,no
44759,28,admin.,married,secondary,no,1595,no,no,cellular,9,9,268,1,254,4,success,yes
44760,28,student,single,tertiary,no,5741,no,no,cellular,10,9,1042,5,200,3,failure,yes
44761,65,unemployed,divorced,secondary,no,588,no,no,cellular,10,9,110,4,186,1,success,no
44762,69,retired,married,unknown,no,426,no,no,telephone,10,9,211,2,185,2,success,yes
44763,28,management,single,tertiary,no,187,no,no,cellular,10,9,255,1,93,2,success,yes
44764,39,technician,single,secondary,no,300,no,no,cellular,10,9,315,6,394,1,failure,no
44766,51,housemaid,divorced,primary,no,127,no,no,unknown,13,9,69,1,-1,0,unknown,no
